"Date","S0.15","Dz","PARz","Week","Month","Year","Ta_1_1_1","RH_1_1_1","VPD_kPa","S0.15.nomiss","Ta_1_1_1.x","RH_1_1_1.x","VPD_kPa.x","S0.15.nomiss.x","P_1_1_1","spei","All_Q.nomiss","P_1_1_1.long.term","P_1_1_1.no.mis","ID","S0.15_loess","PARz_loess","PARz.nomiss","Dz_loess","Dz.nomiss"
2016-12-11 01:00:00,0.236848958333333,0.00633274055657944,8.23292875,50,12,2016,-15.9764375,74.99874625,0.0444222307245135,0.236848958333333,-15.9764375,74.99874625,0.0444222307245135,0.237897858796296,0.17,-0.283734259371533,NA,0,0.17,346,0.239024707217057,8.08931423084304,8.23292875,0.0114276875786176,0.00633274055657944
2016-12-12 01:00:00,0.234953703703704,0.0180944047613011,5.28580541666667,50,12,2016,-7.38704272916667,68.8544472916667,0.108806510664006,0.234953703703704,-7.38704272916667,68.8544472916667,0.108806510664006,0.233899016203704,0,-0.283734259371533,NA,0,0,347,0.232840841616557,4.47492354296704,5.28580541666667,0.00996068237798101,0.0180944047613011
2016-12-13 01:00:00,0.227291666666667,0.00105738180202387,0.920090208333333,50,12,2016,-6.45037,87.6218002083333,0.0466596403384289,0.227291666666667,-6.45037,87.6218002083333,0.0466596403384289,0.227591145833333,0.76,-0.283734259371533,NA,2.4,0.76,348,0.228661268841849,3.2024519976509,0.920090208333333,0.00846676333679304,0.00105738180202387
2016-12-14 01:00:00,0.224565972222222,0.0147722437427499,7.22166479166667,50,12,2016,-1.5640109375,84.500229375,0.0865242901657957,0.224565972222222,-1.5640109375,84.500229375,0.0865242901657957,0.224466145833333,0.1,-0.283734259371533,NA,0,0.1,349,0.223720149603893,5.67134633371108,7.22166479166667,0.0134148559611041,0.0147722437427499
2016-12-15 01:00:00,0.219771825396825,0.0229918648571026,6.76719958333333,50,12,2016,-0.710340083333333,71.04259625,0.169077927695857,0.219771825396825,-0.710340083333333,71.04259625,0.169077927695857,0.219913194444444,0,-0.283734259371533,NA,0,0,350,0.220187703103933,5.97797655616648,6.76719958333333,0.0188032724347081,0.0229918648571026
2016-12-16 01:00:00,0.216840277777778,0.00701911652443661,2.17780979166667,51,12,2016,1.1228196875,87.66767,0.0830002843549763,0.216840277777778,1.1228196875,87.66767,0.0830002843549763,0.21646556712963,0,0.270524067742255,NA,0,0,351,0.216562322612834,4.6121173107251,2.17780979166667,0.0103239927659274,0.00701911652443661
2016-12-17 01:00:00,0.214325396825397,0.00231220133018379,6.27866729166667,51,12,2016,0.983848583333333,95.1944460416667,0.0328658857828724,0.214325396825397,0.983848583333333,95.1944460416667,0.0328658857828724,0.214845196759259,0,0.270524067742255,NA,0,0,352,0.214480391838009,3.07926067562365,6.27866729166667,0.00115896259286688,0.00231220133018379
2016-12-18 01:00:00,0.214375,0.00159977231083364,0.421189375,51,12,2016,-0.0923214166666667,91.186320625,0.0525306114790922,0.214375,-0.0923214166666667,91.186320625,0.0525306114790922,0.214415509259259,2.12,0.270524067742255,NA,3.2,2.12,353,0.211334565656065,3.67316794754023,0.421189375,0.00367266859676073,0.00159977231083364
2016-12-19 01:00:00,0.217132936507936,0.0125209869112689,7.32270041666667,51,12,2016,4.0565874375,96.509059375,0.0299160317451221,0.217132936507936,4.0565874375,96.509059375,0.0299160317451221,0.218153935185185,0.59,0.270524067742255,NA,1.7,0.59,354,0.224546762304269,5.53855344109939,7.32270041666667,0.0118116044234175,0.0125209869112689
2016-12-20 01:00:00,0.262053571428571,0.0159140218172911,7.65490208333333,51,12,2016,2.27722675,92.635794375,0.0524651138773464,0.262053571428571,2.27722675,92.635794375,0.0524651138773464,0.259539930555556,0.09,0.270524067742255,NA,0,0.09,355,0.25893310748159,7.36872988695323,7.65490208333333,0.0118795977813043,0.0159140218172911
2016-12-21 01:00:00,0.292736111111111,0.00178883261015722,5.15716666666667,51,12,2016,-1.234553375,96.6160704166667,0.0182455720042833,0.292736111111111,-1.234553375,96.6160704166667,0.0182455720042833,0.292047164351852,0,0.270524067742255,NA,0,0,356,0.289742252001164,6.25300479166484,5.15716666666667,0.00730447846544238,0.00178883261015722
2016-12-22 01:00:00,0.293125,0.0123174254746825,7.26885645833333,51,12,2016,-2.51206716666667,89.865905625,0.0523084221436667,0.293125,-2.51206716666667,89.865905625,0.0523084221436667,0.29259837962963,0,0.270524067742255,NA,0,0,357,0.294319075438746,7.10975020070994,7.26885645833333,0.0116005849084162,0.0123174254746825
2016-12-23 01:00:00,0.285873015873016,0.0183586784642902,7.26097583333333,52,12,2016,-2.84803,84.7921441666667,0.0763963969961501,0.285873015873016,-2.84803,84.7921441666667,0.0763963969961501,0.285300925925926,0.09,0.721812116696384,NA,0,0.09,358,0.286434680968224,5.67800172017258,7.26097583333333,0.0133474803452946,0.0183586784642902
2016-12-24 01:00:00,0.278194444444444,3.96758394687027e-05,0.461652708333333,52,12,2016,-2.5727083125,95.8979552083333,0.0194598496391289,0.278194444444444,-2.5727083125,95.8979552083333,0.0194598496391289,0.277633101851852,6.23,0.721812116696384,NA,6.3,6.23,359,0.278177717259915,2.54065397501951,0.461652708333333,0.00501383611865023,3.96758394687027e-05
2016-12-25 01:00:00,0.270041666666667,0.00227850239408725,2.66567270833333,52,12,2016,-7.42804,92.7559116666667,0.023668566175856,0.270041666666667,-7.42804,92.7559116666667,0.023668566175856,0.269457465277778,0.07,0.721812116696384,NA,0.1,0.07,360,0.269963043784032,1.46800023817802,2.66567270833333,0.000761322075629831,0.00227850239408725
2016-12-26 01:00:00,0.261583333333333,0.00568111363701893,2.78790791666667,52,12,2016,-4.97243035416667,90.5537960416667,0.0410371424829365,0.261583333333333,-4.97243035416667,90.5537960416667,0.0410371424829365,0.261684027777778,3.32,0.721812116696384,NA,5.3,3.32,361,0.261767383516626,3.36414110360124,2.78790791666667,0.00625355205670676,0.00568111363701893
2016-12-27 01:00:00,0.25400462962963,0.0104694587952444,5.228229375,52,12,2016,-3.71063791666667,82.0540052083333,0.0843090888783231,0.25400462962963,-3.71063791666667,82.0540052083333,0.0843090888783231,0.254118923611111,0.34,0.721812116696384,NA,0.3,0.34,362,0.253698476114619,5.39768666685256,5.228229375,0.00976382044911549,0.0104694587952444
2016-12-28 01:00:00,0.246111111111111,0.00946429139870507,6.93624895833333,52,12,2016,-3.69126675,85.2475591666667,0.068972359627193,0.246111111111111,-3.69126675,85.2475591666667,0.068972359627193,0.24583912037037,1.14,0.721812116696384,NA,1.2,1.14,363,0.246470548576106,6.25462425778038,6.93624895833333,0.00971712023971305,0.00946429139870507
2016-12-29 01:00:00,0.240666666666667,0.00460973495289963,2.67062395833333,52,12,2016,1.02274470833333,89.5485414583333,0.0692351614409726,0.240666666666667,1.02274470833333,89.5485414583333,0.0692351614409726,0.240672743055556,0,0.721812116696384,NA,0,0,364,0.242326118687019,4.02851176347339,2.67062395833333,0.00698136162756019,0.00460973495289963
2016-12-30 01:00:00,NA,NA,NA,53,12,2016,1.7998201875,87.1034389583333,0.0980827431916645,0.257071428571429,1.7998201875,87.1034389583333,0.0980827431916645,0.241121238425926,0.26,-0.228933749610925,NA,0.4,0.26,365,0.257071428571429,4.44587715277778,4.44587715277778,0.0247506210488308,0.0247506210488308
2016-12-31 01:00:00,0.27484126984127,0.0372551351520212,7.08071416666667,53,12,2016,1.36131379166667,70.7664054166667,0.199599635956558,0.27484126984127,1.36131379166667,70.7664054166667,0.199599635956558,0.273486689814815,0.09,-0.228933749610925,NA,0,0.09,366,0.274125075176901,6.57288260875815,7.08071416666667,0.0304506360221774,0.0372551351520212
2017-01-01 01:00:00,0.273492063492063,0.00949146272799337,5.393840625,54,1,2017,-5.82825085416667,83.339026875,0.066388826131147,0.273492063492063,-5.82825085416667,83.339026875,0.066388826131147,0.273331886574074,0,0.358917474678576,NA,0.2,0,367,0.273517866612307,5.75025229484002,5.393840625,0.011704125580439,0.00949146272799337
2017-01-02 01:00:00,0.265277777777778,0.00388809464022424,4.95971145833333,54,1,2017,-8.61812375,88.976785,0.0352363397087882,0.265277777777778,-8.61812375,88.976785,0.0352363397087882,0.264616608796296,0.086668,0.358917474678576,NA,0.9,0.086668,368,0.264245756530436,4.29888639552698,4.95971145833333,0.00283197474394465,0.00388809464022424
2017-01-03 01:00:00,0.25,0.00343079373114298,3.03770458333333,54,1,2017,-11.571262375,87.485341875,0.0315424398284757,0.25,-11.571262375,87.485341875,0.0315424398284757,0.251462673611111,0,0.358917474678576,NA,0.4,0,369,0.253297864179239,3.69857271710525,3.03770458333333,0.00346712132112091,0.00343079373114298
2017-01-04 01:00:00,0.240803571428571,0.00476015411073194,5.43116604166667,54,1,2017,-16.5786061666667,79.1352666666667,0.0351370168001097,0.240803571428571,-16.5786061666667,79.1352666666667,0.0351370168001097,0.239674479166667,0.180311,0.358917474678576,NA,0.8,0.180311,370,0.237571215661223,5.46688365096885,5.43116604166667,0.00408268654244615,0.00476015411073194
2017-01-05 01:00:00,0.208194444444444,0.00404708163364098,9.398916875,54,1,2017,-22.8533429166667,72.316265625,0.0271752169687481,0.208194444444444,-22.8533429166667,72.316265625,0.0271752169687481,0.20845630787037,0,0.358917474678576,NA,0,0,371,0.204444927100361,9.32142434464777,9.398916875,0.00446026280128753,0.00404708163364098
2017-01-06 01:00:00,0.164470486111111,0.00622162528473635,11.7379764583333,54,1,2017,-12.95602175,83.79332625,0.0323312801913456,0.164470486111111,-12.95602175,83.79332625,0.0323312801913456,0.168391203703704,0.19873,0.358917474678576,NA,0.8,0.19873,372,0.172924683958683,11.8199687202558,11.7379764583333,0.00721134485429226,0.00622162528473635
