"Date.d","Date","Fd_NodeONE_2Spruce19_02CM_East_15.25DIAM_.Q","Fd_NodeONE_3Spruce19_02CM_North_15.25DIAM_.Q","Fd_NodeONE_4Spruce14_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_5Spruce19_02CM_South_15.25DIAM_.Q","Fd_NodeONE_6Pine9_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_7Pine15_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_9Spruce10_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_14Pine12_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_18Spruce2_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_19Pine17_02CM_Random_25.30DIAM_.Q","Fd_NodeONE_20Pine3_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_23Pine1_02CM_Random_25.30DIAM_.Q","Fd_NodeONE_24Spruce5_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_26Pine6_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_29Pine7_02CM_Random_7.15DIAM_.Q","Fd_NodeONE_30Spruce11_02CM_Random_25.30DIAM_.Q","Fd_NodeONE_31Spruce4_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_35Pine16_02CM_East_15.25DIAM_.Q","Fd_NodeONE_36Pine16_02CM_South_15.25DIAM_.Q","Fd_NodeONE_37Pine16_02CM_North_15.25DIAM_.Q","Fd_NodeONE_38Pine16_02CM_West_15.25DIAM_.Q","Fd_NodeONE_42Spruce8_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_43Pine13_02CM_Random_15.25DIAM_.Q","Fd_NodeONE_50Spruce18_02CM_Random_25.30DIAM_.Q","Fd_NodeTWO_3Pine20_02CM_Random_25.30DIAM_.Q","Fd_NodeTWO_8Spruce18_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_9Spruce17_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_13Spruce19_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_15Pine16_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_16Spruce3_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_21Pine1_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_22Spruce2_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_23Pine4_02CM_Random_25.30DIAM_.Q","Fd_NodeTWO_30Pine11_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_33Pine9_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_34Pine12_02CM_Random_25.30DIAM_.Q","Fd_NodeTWO_35Spruce5_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_36Pine7_02CM_South_25.30DIAM_.Q","Fd_NodeTWO_37Spruce6_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_38Pine7_02CM_East_25.30DIAM_.Q","Fd_NodeTWO_39Pine7_02CM_North_25.30DIAM_.Q","Fd_NodeTWO_40Pine7_02CM_West_25.30DIAM_.Q","Fd_NodeTWO_41Spruce10_02CM_Random_7.15DIAM_.Q","Fd_NodeTWO_42Pine14_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_43Spruce15_02CM_Random_15.25DIAM_.Q","Fd_NodeTWO_46Spruce8_02CM_South_15.25DIAM_.Q","Fd_NodeTWO_47Spruce8_02CM_East_15.25DIAM_.Q","Fd_NodeTWO_48Spruce8_02CM_West_15.25DIAM_.Q","Fd_NodeTWO_49Spruce8_02CM_North_15.25DIAM_.Q","Fd_NodeTHREE_2Spruce9_02CM_West_15.25DIAM_.Q","Fd_NodeTHREE_3Spruce9_02CM_South_15.25DIAM_.Q","Fd_NodeTHREE_6Spruce13_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_7Pine19_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_10Pine10_02CM_Random_15.25DIAM_.Q","Fd_NodeTHREE_11Pine7_02CM_West_15.25DIAM_.Q","Fd_NodeTHREE_12Spruce9_02CM_North_15.25DIAM_.Q","Fd_NodeTHREE_13Spruce8_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_16Spruce11_02CM_Random_15.25DIAM_.Q","Fd_NodeTHREE_17Pine2_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_20Pine7_02CM_East_15.25DIAM_.Q","Fd_NodeTHREE_21Pine7_02CM_South_15.25DIAM_.Q","Fd_NodeTHREE_25Pine4_02CM_Random_15.25DIAM_.Q","Fd_NodeTHREE_26Pine3_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_29Pine6_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_32Spruce12_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_35Spruce14_02CM_Random_7.15DIAM_.Q","Fd_NodeTHREE_36Spruce15_02CM_Random_7.15DIAM_.Q","Fd_NodeTHREE_37Spruce17_02CM_Random_15.25DIAM_.Q","Fd_NodeTHREE_40Spruce9_02CM_East_15.25DIAM_.Q","Fd_NodeTHREE_41Pine1_02CM_Random_15.25DIAM_.Q","Fd_NodeTHREE_44Pine20_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_48Spruce18_02CM_Random_25.30DIAM_.Q","Fd_NodeTHREE_49Spruce16_02CM_Random_7.15DIAM_.Q"
2016-06-17,2016-06-17,0.697672301325858,0.27247480079444,0.350454247895255,0.246867853571539,0.405963113817578,0.475239332346419,0.404485898632708,0.28985022532413,0.161605737154352,0.140270586803788,0.851880634579017,0,0,0.0815388196013364,0.0996984634402021,1.25512997488825,0.21741596671213,0.107120494908835,0.323805939782338,0.542748155404254,0.766505241888612,0.523716243801239,0.604892700205429,0.456548598926193,0,0.270917062730123,0.489495988234834,1.66380855457996,0.0508767019734893,0.219688254039593,0.980993655120371,0.256678491473443,0.96177499341968,0.0907067705623762,0.144859216391567,0.674957052267342,0.0274414529970341,0.648726255747479,0.00680848738749036,1.01880831142551,0.268005913055973,1.78182579280576,0,0.31025646594909,0.252933617852172,1.74741638540227,0.172723702094527,0.572008023343742,0.509325315176299,0.360943657157876,0.372596169209353,0.588618551017425,0.736611386896265,0.277188083151574,0.377941279927306,0.140340607616753,1.10117567681716,0.127457092583291,0,0,0,0,0,1.85352632754706,0.0223281868736465,0.137081459755265,0.208634241376918,0.569669022657188,0.36741214600329,0.334363405293375,2.73765979159329,0.000710741292661382,0.0506716067284146
2016-06-18,2016-06-18,0.703268845447506,0.35224083584764,0.590056615760249,0.308716700066755,0.525826474663109,0.397741604278711,1.66912355945773,1.29622102295582,0.506905153598715,1.66756270105945,1.19773504241564,0,0.211727082161488,0.329421745817141,0.534201816440931,2.30526138963692,0.930808124010685,1.18363148209557,0.694703195589018,0.484249922606267,2.18821579744016,0.38944457083391,1.34023187769365,1.34899326477601,0,0.994825352053524,0.433932904392996,0.61365485151534,0.456291356433203,0.573660996848569,1.51669555333575,0.360791686905473,4.24695250051245,0.714581540418829,0.743551843230655,2.99830606455912,0.221803807899452,6.11978306843121,0.2603587373907,2.77424604091207,3.72709857148626,2.37703746817237,0,0.386869571180663,0.83829747707066,1.3350889272857,0.430494096864757,1.26707550892705,0.131744253700646,0.968578861179867,0.362023516386979,0.54980451145618,1.39419801850724,0.436956739610498,1.2314709719513,0.499547223395967,0.771806221097914,0.257729038541835,0,0,0,2.00428508586868,1.79643792281479,5.41609630393154,1.90293370226593,0.211556428657941,0.50747224257081,1.30175956515743,0.138333871707566,0.713280339270397,8.39387092532238,0.282318298719339,0.209228640519019
2016-06-19,2016-06-19,0.0737080974612821,0.0900870017043785,0.0615888557327108,0.199870789312916,0.0257175429296478,0.257370219784859,0.0755319501699858,0.922757587198234,0.242988478844412,0.461331374612986,0.262550554345002,0,0.0731451372442688,0.100600268296877,0.245013522963634,0.443662551017723,0.253563492054595,2.12084250331641,0.217216825424544,0.0538952372309334,0.913490310749791,0.0357686848370328,0.550365041413306,0.315392751140135,1.62351257735365,0.222394891007075,0.15536416626379,0.15695335525366,0.0818998820210461,0.0837745656800748,0.227680233898231,0.118555051396665,0.679671413356999,0.397938125010188,0.228069062222368,0.478812160989655,0.0416295904263479,1.96444080691183,0.193896161264173,0.795956038672391,3.00913830939585,1.14152225195636,0.0885200131130954,0.107835401650866,0.0553624018635734,0.170326901895546,0.0620540632228972,0.164216660729032,0.0762892995783822,0.121184035510929,0.193607073971586,0.678154404936214,2.93850971355619,0.0546486810244929,0.236169619604208,0.0740061007255379,2.00796542375135,1.22733274747335,0,0,0,0.714011880162486,0.65988259506807,2.89582033415455,0.714843755972846,0.225718602347292,0.0499352328635331,0.203050940546086,0.437218240290401,1.75629217834662,5.80461660148714,0.132534834843321,0.223414971649278
2016-06-20,2016-06-20,5.51484772996437,2.90243435902121,3.23047103983115,3.17080427190802,4.69449102505557,3.0707722830441,4.10620644297093,13.8650574046663,3.39348581520092,9.82182919081409,6.35359131727913,0,2.25200035916655,2.5970231744649,2.71927264965741,14.5317733107496,9.97711563956973,21.5924377120408,11.3964418067188,14.6528161649875,12.6602531703561,5.33361089612959,14.3351612812037,9.88258991868736,31.4601156263938,4.89032350158078,6.22471814896534,7.1186854220092,8.71320551521493,3.42114798957216,7.05095087195371,3.68693107753975,12.2052182145574,11.5171051731783,4.25861049742793,8.60100010169169,1.7162984456801,9.60083423547798,5.2747897780936,39.8121237627952,56.7392422861625,28.6850903165383,2.69873181445737,3.13124064708732,4.79428603925327,9.48305956757993,6.97779451095171,9.4341749763734,8.88636981904616,6.65112445026171,6.2114371910317,13.9455113959666,40.3245633606395,12.4284898458634,8.90196769973839,2.63582656496435,23.3924889663343,8.36601200841636,0,0,0,7.33722445098199,13.5557494214756,23.7888026013551,11.9035992237228,3.5873659878188,2.07832576213671,4.18419875248597,7.46149087794552,25.3820459141286,22.3867245505073,6.05259710235832,2.86863101370406
2016-06-21,2016-06-21,1.19256821416393,0.95754738810748,0.906347203932772,1.24178176847981,1.58800297958567,0.91650519185763,4.7274082894599,2.19790839423033,0.747056021295994,1.55526347172935,0.592656073828572,0,0.518340955208239,0.590448759817075,1.19389414644045,2.57557623049983,1.07273091262877,2.10346405807567,1.68333439465955,2.15077765340243,1.40265601523843,0.560045557681472,2.90308260319486,2.50440006879982,4.60822632242165,0.220401939851312,0.62262794584675,1.7745397011703,0.894654127781953,0.509679368151651,0.702102814944327,0.275015129309768,3.20572236117957,0.703035279140926,0.397987276037016,2.25691194091338,0.214525789183146,5.66581220628945,0.429480629167674,5.22442249579253,5.984768784064,1.37783789290515,0.230665270989028,1.57942490469723,0.795949512246718,1.83933730364773,0.897698603830259,1.31200051020986,2.2837096302946,0.668517532507416,1.14476801247214,1.66917816975157,5.54763193384118,1.3913476684594,0.845177155747936,0.505871431877162,3.70308026200612,1.89326992749191,0,0,0,1.06079593799142,1.07210209816769,1.78175716652468,1.06169789648096,0.529391827038069,0.739969608826166,0.615902323513787,1.1311590202467,2.80390991662294,4.12205681004372,0.375340568254913,0.458891870069318
2016-06-22,2016-06-22,7.74123353227715,3.57077280475153,4.49160129390071,4.57977383566143,7.70463901931571,4.29259681209912,5.63972941526053,23.9025217057053,4.23451304565663,8.72161755715936,8.46852519600965,0,4.17950568886173,4.00743259995972,4.75237708948874,21.5889522764152,11.5698186980938,21.2876020333831,20.1451433425156,19.0523010745769,16.1595679250119,7.61661400685933,21.205282428135,13.2593054461385,41.5530589445469,6.59173471734704,9.10597699762074,9.39253900521475,9.73551781446413,4.56606559580744,8.34894130329864,4.14653865571442,18.3725946045603,13.7192006268527,5.71527723402849,12.9441632127824,2.09864857779369,16.355871300667,6.7123453314287,53.4940720811575,57.930062366673,36.8661894433586,2.94658192053507,5.33831362855736,5.18280626810355,14.6090283191958,9.47566856235864,13.1548946189972,15.1208086449932,9.55630859928622,8.72486844238423,17.9816865114809,49.9361024306862,17.4843018354479,10.0890874474177,4.02273710188828,28.09642941642,10.5265576810873,0,0,0,10.1806671795808,12.6323660028294,24.3855072823183,15.5100667128726,6.22424003711535,1.74412245754055,5.67057996921816,9.39759613845492,32.1288809502495,30.9347314315314,9.26988798500872,3.62693492664847
2016-06-23,2016-06-23,5.16810366812717,2.45710014524599,2.92364658711474,3.28308214313492,5.2621040945453,2.88231356227183,3.78132327591633,17.5042003061256,2.46962298008634,4.60910870667882,4.52990033168173,0,2.57498961758688,2.63267543071613,2.5710154099815,15.5567243117891,6.53049241571872,13.3053924316148,12.3087428011656,14.073470488291,9.49580201943285,5.39236809831767,13.7295376696958,7.80514738565925,26.6123499159703,3.76563962578473,6.43011835229174,8.25186082261347,7.11170754858658,2.87784771615725,5.78222990700858,2.83222858659842,10.5224721201271,6.82814687893096,3.16862412239699,7.40821049395492,1.37978246089931,14.4179610884872,4.29756413687828,41.3845691296071,37.5298413948776,23.5252039583996,1.6832387669652,3.5827706708053,3.47962334190067,10.4594878735345,6.07149117577531,9.83039864814556,10.9392504835088,7.22330120257779,5.37283472593447,10.8328561896474,34.6615771913785,10.9979747881579,5.26701683708493,1.70929044163089,18.0182806762603,7.94849730194851,0,0,0,5.64562722118912,5.67220111309284,13.6504900232259,9.86209914745684,3.91630503881924,3.83597288675917,3.59590052525551,6.64741286973205,19.9691131170051,16.3728672121785,5.45753932162879,2.17005032697995
2016-06-24,2016-06-24,3.47832380843321,2.31960066495157,2.41614516877367,2.18245464977802,3.59518397785744,2.46207666401922,3.83706838104927,11.1079796937836,2.19691554852375,5.00065825722913,3.69638788324208,0,1.91630110659211,1.83949885779352,2.10191735342838,10.7849726215859,6.29143960572007,10.6871959063161,9.9760256123927,10.2210513425392,7.9070308102596,4.14215462009133,9.15443220658402,6.44508228645341,21.7170562445443,2.92718777841062,4.23109933314335,5.06056174474303,5.19733787046986,1.91021398437341,6.09343986228594,2.11647889138219,11.9824436212144,7.2582908695382,3.03182448301744,8.44042830304993,1.18051028905174,9.31763707413291,3.50492365838732,27.3497299143305,31.0272122922221,15.7025523506756,1.12696535716221,2.15654195009679,3.44126651725674,8.2064605894322,4.73871685732619,8.36462141875801,8.99881937598903,5.14174620767762,3.99183636590709,8.38703930522027,22.6222596326195,8.21365330626181,4.6500575015304,2.23303283533887,12.7760075909495,5.23176230679027,0,0,0,4.86285882188159,4.78143452895559,16.0337214804176,5.97617682869242,2.80662011555842,1.64616657511802,3.37164726309818,4.46109898990919,14.7212350372158,20.9456667357151,3.65259290258258,1.6180194582833
2016-06-25,2016-06-25,3.08096323802426,1.36613220901292,1.48322353601985,1.3171937780441,2.90489480354079,1.43111771605757,1.88116621933766,7.97764178136223,1.5586848066749,2.43281104863224,3.85598418641872,0,1.354252535208,0.745343897243252,1.73670809065992,10.2809373397614,5.54831156060529,11.3683731411974,6.13344159162153,8.06060535847807,4.23593533917282,3.11080982533031,6.32738062573102,5.01749559197944,17.9633420220203,2.34322106043002,3.51376961052638,3.38012962137437,4.17014596402514,2.08655983000086,4.15813071413038,1.5414356725485,7.84565243093098,5.8716213310412,2.31539145052688,5.52584441684971,1.05836173260441,8.87110075579726,2.94923431235054,22.2376553460273,22.8647158619634,14.2407302181741,1.16490857413152,1.3885347904143,3.31333757902842,6.46372872116099,3.46516978820799,5.1020785995354,6.17362742635822,3.26586886766401,3.34030457277304,6.26802090924735,18.4206293158582,7.81087326191658,4.27220338461416,1.86394055274896,10.3290437499035,4.44051441581774,0,0,0,3.81654153166048,3.64302082951747,10.974634024011,5.0358731532676,2.25894792943178,1.04400362401788,1.18537506049785,4.2662789906011,12.2613542507848,11.0273044104233,3.47459065824739,1.43629305109876
2016-06-26,2016-06-26,6.31767478338929,3.29764777556611,2.91417552692086,3.46574902764188,6.80667619721103,3.3105330738916,3.18857452910485,16.8314526505153,3.75329476520383,6.60667798351796,7.04160765059627,0,3.55266233536643,3.06811315778595,2.6591914192563,17.4833571789786,11.1903333216999,22.7393730320702,15.1873926637515,18.2705640829471,9.83608913759099,6.53769621259332,16.1839358405526,10.3111971605696,39.118428846029,3.76864497294314,5.75440593794501,8.73236544099938,10.1187777771367,3.83408506259223,8.62449976441419,2.73081490087358,10.3915096506314,8.55022161045504,5.66431205180578,7.31679172777281,2.04434724711796,16.8039099831755,6.15680804172804,50.0675240805864,43.5503897698636,28.4676754631311,2.44104973903963,3.89599332702808,4.67983807599731,12.9459472388377,9.30163087781059,13.3276643487361,16.73841587146,8.45835009656889,7.84972498323313,16.949040269134,47.1085461258184,11.4098257736658,10.1373885960903,2.3265937801541,25.4205486255121,9.86975009055031,0,0,0,6.20283538803395,8.43744401022696,19.5981903030253,12.6614313780739,4.49264365064288,2.3603557206242,4.08610246464538,9.04807156599521,30.6209583231826,15.7459725163116,6.67159373465791,3.29061497403211
